date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2013-04-01,13.611908294452244,13.667354396702992,13.175736512413872,13.211775779724121,13.211775779724121,389732000,0.0,0.0
2013-04-02,13.171423697413436,13.496088013727732,13.134459081666897,13.238882064819336,13.238882064819336,529519200,0.0,0.0
2013-04-03,13.287553679715076,13.469600754472928,13.254902417184464,13.306652069091797,13.306652069091797,363216000,0.0,0.0
2013-04-04,13.361175211948929,13.399370347731683,13.099039747912114,13.17512321472168,13.17512321472168,358447600,0.0,0.0
2013-04-05,13.075934892739575,13.089797036473751,12.92746362621507,13.03589153289795,13.03589153289795,383695200,0.0,0.0
2013-04-08,13.086716288771282,13.168344437618154,13.014021667983918,13.128608703613281,13.128608703613281,300829200,0.0,0.0
2013-04-09,13.133229972036201,13.199147747004059,13.022030123852337,13.152327537536621,13.152327537536621,306614000,0.0,0.0
2013-04-10,13.18682506540011,13.46282177750698,13.12244625880221,13.420620918273926,13.420620918273926,375928000,0.0,0.0
2013-04-11,13.359940966249436,13.491470537974612,13.282316902770134,13.378731727600098,13.378731727600098,328364400,0.0,0.0
2013-04-12,13.373190834739935,13.373190834739935,13.21732739937985,13.239197731018066,13.239197731018066,238613200,0.0,0.0
2013-04-15,13.152943298499277,13.180358314557212,12.923459955561988,12.932701110839844,12.932701110839844,317520000,0.0,0.0
2013-04-16,12.985681713231882,13.14092900473937,12.954878685730655,13.129532814025879,13.129532814025879,305771200,0.0,0.0
2013-04-17,12.94563830844654,12.955803990834811,12.263040578808054,12.407506942749023,12.407506942749023,945056000,0.0,0.0
2013-04-18,12.47496684559791,12.499609104332738,12.005218390594068,12.076374053955078,12.076374053955078,666299200,0.0,0.0
2013-04-19,11.95069624841245,12.308937211531548,11.862290432296968,12.029552459716797,12.029552459716797,609274400,0.0,0.0
2013-04-22,12.094547890263149,12.38902697310326,12.052348667141132,12.280290603637695,12.280290603637695,429920400,0.0,0.0
2013-04-23,12.444162825905527,12.579388853669974,12.284602166984456,12.510082244873047,12.510082244873047,664238400,0.0,0.0
2013-04-24,12.122270905471234,12.791006503093977,12.09023489890779,12.4894437789917,12.4894437789917,969651200,0.0,0.0
2013-04-25,12.667176575995946,12.75065294844098,12.53687917673281,12.579387664794922,12.579387664794922,384837600,0.0,0.0
2013-04-26,12.623438133259556,12.899434081465731,12.575384944139342,12.851073265075684,12.851073265075684,764097600,0.0,0.0
2013-04-29,12.951181195839974,13.356859231996319,12.937319875691177,13.249048233032227,13.249048233032227,640326400,0.0,0.0
2013-04-30,13.40245021523466,13.71510234517837,13.30911659293989,13.639018058776855,13.639018058776855,691538400,0.0,0.0
2013-05-01,13.690766377771553,13.705243776630931,13.380579408925584,13.531514167785645,13.531514167785645,506909200,0.0,0.0
2013-05-02,13.608214424417188,13.817983316668315,13.572791227302805,13.723419189453125,13.723419189453125,421828400,0.0,0.0
2013-05-03,13.90176781021266,13.960911206459118,13.835233134500934,13.860800743103027,13.860800743103027,361300800,0.0,0.0
2013-05-06,14.037303732170257,14.237217063846238,13.99417997718927,14.19132137298584,14.19132137298584,496641600,0.0,0.0
2013-05-07,14.322538741920027,14.346564923036018,13.975387157107766,14.12817096710205,14.12817096710205,483753200,0.0,0.0
2013-05-08,14.13987691678079,14.33486160919741,14.040383348249085,14.287732124328613,14.287732124328613,472598000,0.0,0.0
2013-05-09,14.257344007789504,14.356255812370158,14.126184149729019,14.163082122802734,14.163082122802734,398487600,0.108929,0.0
2013-05-10,14.200293956522865,14.254246612292192,13.968051296270541,14.045258522033691,14.045258522033691,334852000,0.0,0.0
2013-05-13,13.999985595775629,14.198120525261421,13.99967593232545,14.100137710571289,14.100137710571289,316948800,0.0,0.0
2013-05-14,14.072545335247224,14.114404554790541,13.709762120629344,13.762784957885742,13.762784957885742,447118000,0.0,0.0
2013-05-15,13.617051731996385,13.674104334204397,13.09613314045483,13.297368049621582,13.297368049621582,741613600,0.0,0.0
2013-05-16,13.123416153314427,13.576428913700182,12.988845865097439,13.475035667419434,13.475035667419434,603204000,0.0,0.0
2013-05-17,13.613637934219511,13.64588515920745,13.364341474444853,13.434106826782227,13.434106826782227,427904400,0.0,0.0
2013-05-20,13.392252608859929,13.822940801253848,13.336129814642977,13.7339506149292,13.7339506149292,451578400,0.0,0.0
2013-05-21,13.58572979612566,13.813011138780274,13.463252126269554,13.632550239562988,13.632550239562988,456022000,0.0,0.0
2013-05-22,13.76867581644713,13.902006652424639,13.58790436674686,13.684956550598145,13.684956550598145,443038400,0.0,0.0
2013-05-23,13.517518272276913,13.83410033642549,13.512557032677226,13.709451675415039,13.709451675415039,353021200,0.0,0.0
2013-05-24,13.669455842604052,13.818599414025899,13.654262457073653,13.802785873413086,13.802785873413086,276166800,0.0,0.0
2013-05-28,13.950069535883825,13.98758684769559,13.669455576387799,13.687748908996582,13.687748908996582,386145200,0.0,0.0
2013-05-29,13.643097588354994,13.87565074098773,13.624492938715276,13.796582221984863,13.796582221984863,330576400,0.0,0.0
2013-05-30,13.818285948514196,14.092699131569132,13.78293794440172,14.002158164978027,14.002158164978027,353519600,0.0,0.0
2013-05-31,14.030683341242995,14.173317320541932,13.937663412769231,13.944795608520508,13.944795608520508,384302800,0.0,0.0
2013-06-03,13.975799279819766,14.026340656378599,13.719991622882993,13.975489616394043,13.975489616394043,372352400,0.0,0.0
2013-06-04,14.053008668263876,14.090527627227017,13.872238061552821,13.931771278381348,13.931771278381348,292728800,0.0,0.0
2013-06-05,13.818285637371694,13.97549201546847,13.758132264633218,13.801542282104492,13.801542282104492,290589600,0.0,0.0
2013-06-06,13.812706219718436,13.860146834224034,13.458606002167873,13.595346450805664,13.595346450805664,416934000,0.0,0.0
2013-06-07,13.53457417272739,13.743561454706054,13.418917326956587,13.69922161102295,13.69922161102295,404535600,0.0,0.0
2013-06-10,13.78975702750887,13.924636977366577,13.543871846823476,13.608675956726074,13.608675956726074,450153200,0.0,0.0
2013-06-11,13.511005980412225,13.728674554626641,13.435968065436096,13.56867790222168,13.56867790222168,286112400,0.0,0.0
2013-06-12,13.62759343415262,13.681855749226104,13.379536426979085,13.400931358337402,13.400931358337402,265227200,0.0,0.0
2013-06-13,13.410546385035696,13.554418214393054,13.294269385008068,13.517829895019531,13.517829895019531,285832400,0.0,0.0
2013-06-14,13.500467225398756,13.528063712407446,13.286517863171175,13.334579467773438,13.334579467773438,271866000,0.0,0.0
2013-06-17,13.37767795290005,13.509767662354582,13.34419040926401,13.395041465759277,13.395041465759277,259414400,0.0,0.0
2013-06-18,13.381396769076163,13.484960158772651,13.339537553138399,13.387907981872559,13.387907981872559,195025600,0.0,0.0
2013-06-19,13.37643573895081,13.384497753191738,13.11597728729248,13.11597728729248,13.11597728729248,310940000,0.0,0.0
2013-06-20,13.00125376634253,13.208379763365821,12.873194642626782,12.924976348876953,12.924976348876953,357310800,0.0,0.0
2013-06-21,12.976134154355524,13.022955437507507,12.65397153451602,12.821409225463867,12.821409225463867,481118400,0.0,0.0
2013-06-24,12.632271307498883,12.671340253557402,12.342354987777131,12.481576919555664,12.481576919555664,480746000,0.0,0.0
2013-06-25,12.579557188245438,12.64436131745773,12.366538494178622,12.484365463256836,12.484365463256836,314162800,0.0,0.0
2013-06-26,12.523742411131396,12.551338891703844,12.268244374181899,12.342971801757812,12.342971801757812,367724000,0.0,0.0
2013-06-27,12.379564755551609,12.445918874427138,12.202514181434456,12.209955215454102,12.209955215454102,337246000,0.0,0.0
2013-06-28,12.134914996005255,12.411186995408102,12.057706944744234,12.295221328735352,12.295221328735352,578516400,0.0,0.0
2013-07-01,12.486224514397632,12.783272109530998,12.440643539883295,12.688699722290039,12.688699722290039,391053600,0.0,0.0
2013-07-02,12.711648060547692,13.073499851717127,12.696454675254753,12.976137161254883,12.976137161254883,469865200,0.0,0.0
2013-07-03,13.049621428249335,13.115357023537367,12.94388790950238,13.047760963439941,13.047760963439941,240928800,0.0,0.0
2013-07-05,13.035046767208131,13.12496673345984,12.878771062246782,12.942955017089844,12.942955017089844,274024800,0.0,0.0
2013-07-08,13.026366351507315,13.053962003136743,12.733038873852504,12.86946964263916,12.86946964263916,298138400,0.0,0.0
2013-07-09,12.824511697946615,13.131480956834968,12.72466923153481,13.095823287963867,13.095823287963867,352584400,0.0,0.0
2013-07-10,13.010550034355578,13.17178697543043,12.968690826027482,13.045587539672852,13.045587539672852,281405600,0.0,0.0
2013-07-11,13.114427368813743,13.278765127494674,13.059235231249382,13.248997688293457,13.248997688293457,326292400,0.0,0.0
2013-07-12,13.260160513799004,13.326515441242995,13.12869096888109,13.224812507629395,13.224812507629395,279563200,0.0,0.0
2013-07-15,13.17830187529791,13.378296466035692,13.171789834294737,13.253647804260254,13.253647804260254,241917200,0.0,0.0
2013-07-16,13.22512177221624,13.355041339741375,13.152255633615946,13.339228630065918,13.339228630065918,216538000,0.0,0.0
2013-07-17,13.323724531558451,13.401862400045445,13.277833892800222,13.34263801574707,13.34263801574707,198990400,0.0,0.0
2013-07-18,13.437827015691399,13.484027308601677,13.351938469580146,13.387596130371094,13.387596130371094,218878800,0.0,0.0
2013-07-19,13.429146178351294,13.456432163938986,13.157834639665957,13.17643928527832,13.17643928527832,268721600,0.0,0.0
2013-07-22,13.316279259430102,13.32527108999741,13.192561275357534,13.218606948852539,13.218606948852539,207796400,0.0,0.0
2013-07-23,13.208997093119025,13.238763700194896,12.982956015036615,12.99163818359375,12.99163818359375,369395600,0.0,0.0
2013-07-24,13.609919336614626,13.78541905350845,13.496123797364886,13.658910751342773,13.658910751342773,591936800,0.0,0.0
2013-07-25,13.664803403743948,13.686508000967075,13.513178402764332,13.596587181091309,13.596587181091309,229493600,0.0,0.0
2013-07-26,13.497364379502045,13.675344719868937,13.4675977682732,13.673794746398926,13.673794746398926,200152400,0.0,0.0
2013-07-29,13.667902986168958,13.952857993868689,13.649299164470769,13.884642601013184,13.884642601013184,248057600,0.0,0.0
2013-07-30,13.951926009840028,14.174867153202948,13.929290768893523,14.056110382080078,14.056110382080078,309422400,0.0,0.0
2013-07-31,14.107893493301638,14.180758806940872,13.935493717435381,14.031615257263184,14.031615257263184,322957600,0.0,0.0
2013-08-01,14.131458443833246,14.16401450880626,14.054249566449384,14.160293579101562,14.160293579101562,206250800,0.0,0.0
2013-08-02,14.201538586562332,14.351612826818924,14.159679354267253,14.342000007629395,14.342000007629395,274783600,0.0,0.0
2013-08-05,14.408659870786183,14.594082056239246,14.329902678068763,14.556253433227539,14.556253433227539,318855600,0.0,0.0
2013-08-06,14.511914786110305,14.631911877795714,14.330523178882881,14.426025390625,14.426025390625,334857600,0.0,0.0
2013-08-07,14.381062864646536,14.480285994545145,14.31811838308683,14.417651176452637,14.417651176452637,298858000,0.0,0.0
2013-08-08,14.477888564092016,14.485379558499647,14.293425743858005,14.388935089111328,14.388935089111328,255777200,0.108929,0.0
2013-08-09,14.314965279960708,14.371771167377503,14.159219568795821,14.184187889099121,14.184187889099121,266865200,0.0,0.0
2013-08-12,14.259410752929593,14.627396385374876,14.252231464288695,14.58713436126709,14.58713436126709,364434000,0.0,0.0
2013-08-13,14.698874886179928,15.439218516541416,14.608671202361256,15.280350685119629,15.280350685119629,881941200,0.0,0.0
2013-08-14,15.539721581526651,15.738539752403693,15.399892941139383,15.559072494506836,15.559072494506836,756372400,0.0,0.0
2013-08-15,15.494145853907803,15.68079232607441,15.265050406897302,15.540650367736816,15.540650367736816,490294000,0.0,0.0
2013-08-16,15.6105646109785,15.697646183935133,15.570302593574981,15.678606986999512,15.678606986999512,362306000,0.0,0.0
2013-08-19,15.741347568665503,16.034738330286757,15.7307361546716,15.847468376159668,15.847468376159668,510518400,0.0,0.0
2013-08-20,15.908951161782857,15.93579306273469,15.631477615471985,15.639280319213867,15.639280319213867,358688400,0.0,0.0
2013-08-21,15.717934552457919,15.82904765723978,15.643337968872839,15.679544448852539,15.679544448852539,335879600,0.0,0.0
2013-08-22,15.761323011553555,15.780362214568209,15.549706487274149,15.698274612426758,15.698274612426758,244207600,0.0,0.0
2013-08-23,15.707940360837759,15.710437358471927,15.5855908105388,15.637714385986328,15.637714385986328,222731600,0.0,0.0
2013-08-26,15.62929272485699,15.924245268552715,15.621490020915495,15.698583602905273,15.698583602905273,330965600,0.0,0.0
2013-08-27,15.543460153787276,15.68422720497479,15.178283262728682,15.249757766723633,15.249757766723633,424188800,0.0,0.0
2013-08-28,15.168919504489283,15.474795159835462,15.168919504489283,15.321856498718262,15.321856498718262,307608000,0.0,0.0
2013-08-29,15.345263485231245,15.49664024454695,15.329032997581136,15.346823692321777,15.346823692321777,239657600,0.0,0.0
2013-08-30,15.356183589342473,15.3858341857977,15.184519170861384,15.206992149353027,15.206992149353027,272297200,0.0,0.0
2013-09-03,15.390518193824299,15.624605911845284,15.211051054467394,15.249441146850586,15.249441146850586,331928800,0.0,0.0
2013-09-04,15.59215008684247,15.67579786792139,15.489774817412712,15.564994812011719,15.564994812011719,345032800,0.0,0.0
2013-09-05,15.613686656157928,15.627108439853266,15.407375905043649,15.458250999450684,15.458250999450684,236367600,0.0,0.0
2013-09-06,15.55719774297247,15.586534981871662,15.292209132615518,15.55033016204834,15.55033016204834,359525600,0.0,0.0
2013-09-09,15.761938013329157,15.853076772591281,15.71449671865948,15.798456192016602,15.798456192016602,340687200,0.0,0.0
2013-09-10,15.799394134539948,15.838409314047777,15.278158270569273,15.438586235046387,15.438586235046387,743195600,0.0,0.0
2013-09-11,14.576211983905793,14.784706428218378,14.507546168915287,14.598061561584473,14.598061561584473,898696400,0.0,0.0
2013-09-12,14.622717796366924,14.838078149774304,14.544999110637011,14.753495216369629,14.753495216369629,404051200,0.0,0.0
2013-09-13,14.648934163735904,14.726651180146566,14.50411321094818,14.510354042053223,14.510354042053223,298835600,0.0,0.0
2013-09-16,14.388627886992802,14.40766542013071,13.958528991282394,14.049042701721191,14.049042701721191,543706800,0.0,0.0
2013-09-17,13.981623935829823,14.348362695818238,13.967267026997748,14.211342811584473,14.211342811584473,399380800,0.0,0.0
2013-09-18,14.456668736616411,14.55561023601094,14.378014936888828,14.503486633300781,14.503486633300781,456862000,0.0,0.0
2013-09-19,14.691381345445459,14.851497648815984,14.646123657272675,14.74131965637207,14.74131965637207,404541200,0.0,0.0
2013-09-20,14.919222986813496,14.936388599794695,14.544681579859681,14.588690757751465,14.588690757751465,699302800,0.0,0.0
2013-09-23,15.48416152073366,15.509443220006256,15.062802088708493,15.313745498657227,15.313745498657227,762106800,0.0,0.0
2013-09-24,15.44607759136307,15.464491703048944,15.225723332802884,15.265673637390137,15.265673637390137,364344400,0.0,0.0
2013-09-25,15.268797886978785,15.28252971223551,15.026282318078476,15.029402732849121,15.029402732849121,316957200,0.0,0.0
2013-09-26,15.168923918490783,15.248824561701507,15.103378520812054,15.175789833068848,15.175789833068848,237221600,0.0,0.0
2013-09-27,15.09963055863366,15.127409254379627,15.004122852053602,15.067482948303223,15.067482948303223,228040400,0.0,0.0
2013-09-30,14.895819147741514,15.033462466658529,14.80717735042551,14.880213737487793,14.880213737487793,260156400,0.0,0.0
2013-10-01,14.933268575343801,15.266922894407461,14.931083285073264,15.230093002319336,15.230093002319336,353883600,0.0,0.0
2013-10-02,15.157375588110954,15.349951238666902,15.098697772384558,15.280036926269531,15.280036926269531,289184000,0.0,0.0
2013-10-03,15.309686096518213,15.367117074079587,15.004748841827247,15.088083267211914,15.088083267211914,322753200,0.0,0.0
2013-10-04,15.102124666904086,15.125221068619329,14.93795118961367,15.07621955871582,15.07621955871582,258868400,0.0,0.0
2013-10-07,15.186400604949343,15.376479228923847,15.148633913289192,15.223542213439941,15.223542213439941,312292400,0.0,0.0
2013-10-08,15.291892233192558,15.31374180358242,14.998503242933193,15.010988235473633,15.010988235473633,290917200,0.0,0.0
2013-10-09,15.126472869008193,15.22478928523725,14.92796645390043,15.187335968017578,15.187335968017578,301725200,0.0,0.0
2013-10-10,15.334970629134045,15.368053368392964,15.201382838047817,15.282533645629883,15.282533645629883,278602800,0.0,0.0
2013-10-11,15.199817265049889,15.413617329935066,15.142699678346355,15.3814697265625,15.3814697265625,267738800,0.0,0.0
2013-10-14,15.288464216732853,15.530354761342434,15.273482221660318,15.482288360595703,15.482288360595703,261898000,0.0,0.0
2013-10-15,15.52816477528465,15.668306728208577,15.4660548565476,15.564682960510254,15.564682960510254,320073600,0.0,0.0
2013-10-16,15.630537825593441,15.684846700159234,15.581848030127777,15.640525817871094,15.640525817871094,251101200,0.0,0.0
2013-10-17,15.605261736530268,15.755078340678276,15.595898823854204,15.746338844299316,15.746338844299316,253593200,0.0,0.0
2013-10-18,15.79284429378382,15.894906204661151,15.784104797814102,15.883358001708984,15.883358001708984,290542000,0.0,0.0
2013-10-21,15.973248172505597,16.364331863027168,15.965445467885207,16.27256965637207,16.27256965637207,398106800,0.0,0.0
2013-10-22,16.430192115697192,16.493863931204434,15.856519025971528,16.22606658935547,16.22606658935547,534063600,0.0,0.0
2013-10-23,16.198914139042184,16.407098575849222,16.198914139042184,16.384937286376953,16.384937286376953,313723200,0.0,0.0
2013-10-24,16.38617685799907,16.619329498345234,16.306587951500976,16.601850509643555,16.601850509643555,384764800,0.0,0.0
2013-10-25,16.58343733483234,16.643051930495464,16.389613222062174,16.4161434173584,16.4161434173584,337792000,0.0,0.0
2013-10-28,16.512273716889204,16.573450183918236,16.3303095239038,16.53849220275879,16.53849220275879,550440800,0.0,0.0
2013-10-29,16.73793497331517,16.83094567055837,16.05970314930757,16.126495361328125,16.126495361328125,635807200,0.0,0.0
2013-10-30,16.21794259461267,16.464827004679055,16.137103539883515,16.383052825927734,16.383052825927734,354163600,0.0,0.0
2013-10-31,16.386178057904026,16.463895054747667,16.269757583243972,16.314390182495117,16.314390182495117,275696400,0.0,0.0
2013-11-01,16.35558918134455,16.379934081746967,16.100276934857934,16.231054306030273,16.231054306030273,274890000,0.0,0.0
2013-11-04,16.26445670210388,16.442988818949953,16.19298218048264,16.44080352783203,16.44080352783203,244627600,0.0,0.0
2013-11-05,16.37306916984519,16.507592046749284,16.323754282998262,16.400222778320312,16.400222778320312,265213200,0.0,0.0
2013-11-06,16.455167510542154,16.477458183393896,16.26837351632738,16.3537654876709,16.3537654876709,223375600,0.108929,0.0
2013-11-07,16.311696128151596,16.425027298836582,16.085659166272194,16.089111328125,16.089111328125,262620400,0.0,0.0
2013-11-08,16.154724408895834,16.360355202556786,16.092250177095412,16.34246063232422,16.34246063232422,279316800,0.0,0.0
2013-11-11,16.324561763757192,16.377303199865985,16.14938347374368,16.29505157470703,16.29505157470703,227452400,0.0,0.0
2013-11-12,16.25173630536754,16.4479495739432,16.230703096040948,16.325199127197266,16.325199127197266,204276800,0.0,0.0
2013-11-13,16.262092948158365,16.39551841400656,16.229442438960984,16.34465980529785,16.34465980529785,197220800,0.0,0.0
2013-11-14,16.41309211086619,16.61621127086388,16.38358192221166,16.581050872802734,16.581050872802734,282419200,0.0,0.0
2013-11-15,16.531455124582436,16.61025294506037,16.465842249426398,16.481538772583008,16.481538772583008,317920400,0.0,0.0
2013-11-18,16.481540812332078,16.550607534713702,16.26837522793631,16.28187370300293,16.28187370300293,244944000,0.0,0.0
2013-11-19,16.29442189837409,16.430985944694516,16.261144346056554,16.310747146606445,16.310747146606445,208938800,0.0,0.0
2013-11-20,16.30070442539656,16.33806455545462,16.14687451322914,16.16790771484375,16.16790771484375,193916800,0.0,0.0
2013-11-21,16.249529609729873,16.36286241652042,16.126152172406716,16.36066436767578,16.36066436767578,262026800,0.0,0.0
2013-11-22,16.30980918033436,16.392689555022944,16.27872966855878,16.318599700927734,16.318599700927734,223725600,0.0,0.0
2013-11-25,16.356899313523478,16.509159905422997,16.35627225754785,16.442291259765625,16.442291259765625,229311600,0.0,0.0
2013-11-26,16.45422152326557,16.831578469677147,16.45045583391719,16.74555778503418,16.74555778503418,401382800,0.0,0.0
2013-11-27,16.836914008147602,17.141121663815053,16.745556647078914,17.13986587524414,17.13986587524414,363448400,0.0,0.0
2013-11-29,17.250373575689792,17.52820967109147,17.197945660371584,17.457260131835938,17.457260131835938,318127600,0.0,0.0
2013-12-02,17.517857600365026,17.716580780593954,17.29244932035611,17.305320739746094,17.305320739746094,472544800,0.0,0.0
2013-12-03,17.527265393902702,17.780929625928266,17.507801511622493,17.77904510498047,17.77904510498047,450968000,0.0,0.0
2013-12-04,17.753304474877382,17.869148875643212,17.60638056421205,17.737607955932617,17.737607955932617,377809600,0.0,0.0
2013-12-05,17.97777724566288,18.055948011509027,17.781879200616782,17.828655242919922,17.828655242919922,447580000,0.0,0.0
2013-12-06,17.76241593111993,17.792554869619416,17.567146593598714,17.58127212524414,17.58127212524414,344352400,0.0,0.0
2013-12-09,17.608888443619033,17.881387801859915,17.608888443619033,17.78249740600586,17.78249740600586,320493600,0.0,0.0
2013-12-10,17.693031587153712,17.828026369698623,17.618312991047173,17.7548770904541,17.7548770904541,278269600,0.0,0.0
2013-12-11,17.800397741462106,17.925032676526264,17.570908639509625,17.623334884643555,17.623334884643555,359718800,0.0,0.0
2013-12-12,17.64782677281895,17.74828653552783,17.581585163204725,17.59759521484375,17.59759521484375,262290000,0.0,0.0
2013-12-13,17.670108857772796,17.671051118271468,17.381912951407568,17.405771255493164,17.405771255493164,332822000,0.0,0.0
2013-12-16,17.424295951845885,17.66351780414736,17.42398242386122,17.502151489257812,17.502151489257812,282592800,0.0,0.0
2013-12-17,17.449097931771725,17.56305781863796,17.37281002810392,17.423355102539062,17.423355102539062,229902400,0.0,0.0
2013-12-18,17.25727767607728,17.312217162491038,16.915082873279584,17.290868759155273,17.290868759155273,565863200,0.0,0.0
2013-12-19,17.251007133062217,17.266703657788426,17.06986333601624,17.09278106689453,17.09278106689453,320308800,0.0,0.0
2013-12-20,17.123234884460675,17.317250115365226,17.104084519198643,17.235939025878906,17.235939025878906,436413600,0.0,0.0
2013-12-23,17.83178918126978,17.917181130199506,17.667285903085784,17.897403717041016,17.897403717041016,501306400,0.0,0.0
2013-12-24,17.891122041286835,17.953596257678,17.769940973762168,17.821428298950195,17.821428298950195,167554800,0.0,0.0
2013-12-26,17.834927941044754,17.87888053861081,17.68674825106238,17.703073501586914,17.703073501586914,204008000,0.0,0.0
2013-12-27,17.70056194362638,17.719083566584022,17.564940138516967,17.58346176147461,17.58346176147461,225884400,0.0,0.0
2013-12-30,17.50090332032602,17.583468512026645,17.339536950639218,17.40860366821289,17.40860366821289,253629600,0.0,0.0
2013-12-31,17.39761299367388,17.62082315001617,17.392274634179895,17.612661361694336,17.612661361694336,223084400,0.0,0.0
2014-01-02,17.44501880927322,17.48740042340783,17.33011665008842,17.36496353149414,17.36496353149414,234684800,0.0,0.0
2014-01-03,17.356489041962227,17.382858931149766,16.96626062139177,16.98352813720703,16.98352813720703,392467600,0.0,0.0
2014-01-06,16.872710457960974,17.166243199703857,16.751842851393214,17.076143264770508,17.076143264770508,412610800,0.0,0.0
2014-01-07,17.088376000430657,17.139861642503277,16.887454908563505,16.954010009765625,16.954010009765625,317209200,0.0,0.0
2014-01-08,16.91539518015346,17.127304851969317,16.911629491750816,17.061378479003906,17.061378479003906,258529600,0.0,0.0
2014-01-09,17.166235127126118,17.16811964822329,16.806774464182098,16.843505859375,16.843505859375,279148800,0.0,0.0
2014-01-10,16.947423330083026,16.97787578966803,16.6736680751075,16.73111915588379,16.73111915588379,304976000,0.0,0.0
2014-01-13,16.63599346041289,17.03124328664786,16.63505119979601,16.818706512451172,16.818706512451172,378492800,0.0,0.0
2014-01-14,16.896876721267375,17.16403945345171,16.87929568120559,17.153366088867188,17.153366088867188,332561600,0.0,0.0
2014-01-15,17.37720461034808,17.586916268511686,17.318811281034662,17.497756958007812,17.497756958007812,391638800,0.0,0.0
2014-01-16,17.42052783288762,17.481746265022142,17.319437696576742,17.400121688842773,17.400121688842773,229278000,0.0,0.0
2014-01-17,17.31316279384225,17.331684419348214,16.949619516926916,16.973793029785156,16.973793029785156,426739600,0.0,0.0
2014-01-21,16.983835018892563,17.26889226935492,16.965940453966383,17.237499237060547,17.237499237060547,328526800,0.0,0.0
2014-01-22,17.295261535299307,17.49555388348826,17.197940465478144,17.314098358154297,17.314098358154297,379985200,0.0,0.0
2014-01-23,17.26480690048731,17.470751107714904,17.103755857903796,17.460704803466797,17.460704803466797,403239200,0.0,0.0
2014-01-24,17.392274982594873,17.44313358816477,17.10188096262002,17.143321990966797,17.143321990966797,429354800,0.0,0.0
2014-01-27,17.268897844802005,17.41739109351454,17.133276011745032,17.28239631652832,17.28239631652832,554878800,0.0,0.0
2014-01-28,15.972014434742759,16.16791248455172,15.761987501530365,15.9010648727417,15.9010648727417,1065523200,0.0,0.0
2014-01-29,15.821002395886882,15.928369789307213,15.653672363747594,15.720541000366211,15.720541000366211,502810000,0.0,0.0
2014-01-30,15.776738870479837,15.901060266095248,15.593398763508285,15.690091133117676,15.690091133117676,678501600,0.0,0.0
2014-01-31,15.545684162360029,15.745036062055464,15.494512016367947,15.715839385986328,15.715839385986328,464797200,0.0,0.0
2014-02-03,15.778941473722545,15.93967910875358,15.675027870468622,15.745035171508789,15.745035171508789,401464000,0.0,0.0
2014-02-04,15.880652984431304,15.993985814426416,15.783645406901758,15.97295093536377,15.97295093536377,376681200,0.0,0.0
2014-02-05,15.9029452761804,16.176700523616326,15.893212493984603,16.09225082397461,16.09225082397461,328344800,0.0,0.0
2014-02-06,16.108675044692706,16.217317654613574,16.03761451656056,16.186050415039062,16.186050415039062,257765200,0.108929,0.0
2014-02-07,16.466180491406593,16.515132320245325,16.33985329999415,16.412490844726562,16.412490844726562,370280400,0.0,0.0
2014-02-10,16.380274802373606,16.801262487765992,16.359431105820015,16.70651626586914,16.70651626586914,345559200,0.0,0.0
2014-02-11,16.757682996996373,16.983177165895444,16.722625841419287,16.926647186279297,16.926647186279297,282256800,0.0,0.0
2014-02-12,16.957916981096442,17.04034559206064,16.840748297286808,16.925386428833008,16.925386428833008,308100800,0.0,0.0
2014-02-13,16.885588272147942,17.207409068939135,16.87106110016642,17.19414520263672,17.19414520263672,307398000,0.0,0.0
2014-02-14,17.13223862219757,17.243092400768806,17.09244703397938,17.18024253845215,17.18024253845215,272924400,0.0,0.0
2014-02-18,17.243729329953776,17.40763861765442,17.23141167685563,17.2434139251709,17.2434139251709,260251600,0.0,0.0
2014-02-19,17.204252077981646,17.271838096800554,16.875800994287708,16.97117805480957,16.97117805480957,313768000,0.0,0.0
2014-02-20,16.832846779881258,16.95949106780867,16.7068349881312,16.774736404418945,16.774736404418945,305858000,0.0,0.0
2014-02-21,16.82652512805093,16.882741371177406,16.56786969005459,16.588397979736328,16.588397979736328,278784800,0.0,0.0
2014-02-24,16.522080795804342,16.735889787866228,16.49902589017192,16.661039352416992,16.661039352416992,288909600,0.0,0.0
2014-02-25,16.718835498435364,16.724834934886257,16.45417888545184,16.487655639648438,16.487655639648438,231952000,0.0,0.0
2014-02-26,16.536606520416903,16.580505121368425,16.283635076719463,16.338903427124023,16.338903427124023,276217200,0.0,0.0
2014-02-27,16.33227499437951,16.699888538846874,16.297850333934743,16.664833068847656,16.664833068847656,301882000,0.0,0.0
2014-02-28,16.709362202417772,16.825269239420468,16.489552062963433,16.619670867919922,16.619670867919922,371968800,0.0,0.0
2014-03-03,16.53060887329219,16.758946751178613,16.51134388211026,16.667675018310547,16.667675018310547,238781200,0.0,0.0
2014-03-04,16.77000211286614,16.82179596551954,16.667991431534556,16.77758026123047,16.77758026123047,259140000,0.0,0.0
2014-03-05,16.767472818085313,16.888429694300694,16.71093946926936,16.812950134277344,16.812950134277344,200062800,0.0,0.0
2014-03-06,16.82653094101782,16.878641881541615,16.678412136806312,16.762104034423828,16.762104034423828,185488800,0.0,0.0
